code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days
42550,2025-11-25,1870.0,STOPPED,2025-12-01,-10.37,6
42550,2025-12-03,1934.0,STOPPED,2026-03-23,-8.48,110
42550,2025-12-04,2018.0,STOPPED,2025-12-10,-8.23,6
42550,2025-12-05,2075.0,STOPPED,2025-12-08,-9.98,3
42550,2025-12-22,2208.0,STOPPED,2025-12-24,-8.97,2
42550,2025-12-25,2325.0,STOPPED,2026-01-09,-11.1,15
42550,2025-12-29,2470.0,STOPPED,2026-01-05,-8.02,7
42550,2026-05-18,2457.0,STOPPED,2026-06-04,-8.42,17
42550,2026-05-25,2750.0,STOPPED,2026-05-26,-10.91,1
42550,2026-08-13,3200.0,TIMEOUT,,,
42550,2026-08-14,3720.0,STOPPED,2026-08-18,-8.33,4
42550,2026-08-17,3795.0,STOPPED,2026-08-18,-10.14,1
42590,2023-06-06,641.0,STOPPED,2023-06-08,-12.32,2
42590,2023-06-07,621.0,STOPPED,2023-06-08,-9.5,1
42590,2023-06-19,651.0,STOPPED,2023-06-26,-15.05,7
42590,2023-06-21,670.0,STOPPED,2023-06-23,-10.45,2
42590,2023-06-22,658.0,STOPPED,2023-06-23,-8.81,1
42590,2025-08-14,525.0,STOPPED,2025-08-27,-8.0,13
42590,2025-09-19,565.0,TIMEOUT,,,
42590,2025-10-06,578.0,TIMEOUT,,,
42590,2025-10-07,600.0,STOPPED,2026-03-30,-8.0,174
42590,2025-10-08,625.0,STOPPED,2025-10-14,-9.44,6
42590,2025-10-28,632.0,STOPPED,2026-03-30,-12.66,153
42590,2025-10-31,670.0,STOPPED,2025-12-05,-11.04,35
42590,2025-11-12,743.0,STOPPED,2025-11-14,-8.75,2
42590,2025-11-13,729.0,STOPPED,2025-11-19,-9.6,6
42590,2026-02-02,738.0,STOPPED,2026-02-19,-8.54,17
42590,2026-02-03,785.0,STOPPED,2026-02-16,-13.38,13
42590,2026-02-05,840.0,STOPPED,2026-02-13,-12.38,8
42590,2026-02-09,898.0,STOPPED,2026-02-13,-18.04,4
42590,2026-02-10,903.0,STOPPED,2026-02-13,-18.49,3
42590,2026-05-14,967.0,STOPPED,2026-06-19,-11.27,36
42590,2026-05-18,979.0,STOPPED,2026-06-17,-8.58,30
42590,2026-05-19,1058.0,STOPPED,2026-06-10,-9.83,22
42590,2026-05-20,1094.0,STOPPED,2026-06-09,-8.04,20
42590,2026-05-21,1188.0,STOPPED,2026-06-04,-12.12,14
42590,2026-05-22,1267.0,STOPPED,2026-05-28,-10.18,6
42590,2026-05-25,1362.0,STOPPED,2026-05-27,-13.22,2
42590,2026-05-26,1384.0,STOPPED,2026-05-27,-14.6,1
43930,2024-07-17,6050.0,STOPPED,2024-07-19,-15.21,2
43930,2024-07-18,6130.0,STOPPED,2024-07-19,-16.31,1
43930,2024-09-03,6370.0,STOPPED,2024-09-04,-11.77,1
43930,2024-12-12,6570.0,STOPPED,2024-12-19,-9.89,7
43930,2024-12-13,6670.0,STOPPED,2024-12-18,-8.85,5
43930,2024-12-30,6800.0,STOPPED,2025-02-04,-8.53,36
43930,2025-01-07,6550.0,STOPPED,2025-12-11,-10.53,338
43930,2025-01-10,7250.0,STOPPED,2025-01-20,-8.83,10
43930,2025-01-20,7080.0,STOPPED,2025-01-27,-8.19,7
43930,2025-01-22,7080.0,STOPPED,2025-01-27,-8.19,5
43930,2025-02-12,7520.0,STOPPED,2025-04-07,-15.56,54
43930,2025-02-13,7590.0,STOPPED,2025-04-07,-16.34,53
43930,2025-02-14,7470.0,STOPPED,2025-04-07,-14.99,52
43930,2025-02-17,7870.0,STOPPED,2025-04-04,-9.4,46
43930,2025-02-18,8290.0,STOPPED,2025-03-12,-9.77,22
43930,2025-02-26,8020.0,STOPPED,2025-03-13,-8.73,15
43930,2025-02-27,8540.0,STOPPED,2025-03-03,-9.72,4
43930,2025-03-21,8410.0,STOPPED,2025-04-04,-15.22,14
43930,2025-03-25,9720.0,STOPPED,2025-03-27,-8.13,2
43930,2025-04-25,10280.0,STOPPED,2025-05-13,-8.66,18
43930,2025-04-28,10540.0,STOPPED,2025-05-13,-10.91,15
43930,2025-04-30,10460.0,STOPPED,2025-05-13,-10.23,13
43930,2025-05-02,10560.0,STOPPED,2025-05-12,-8.14,10
43930,2025-05-07,10510.0,STOPPED,2025-05-13,-10.66,6
43930,2025-06-13,10460.0,STOPPED,2025-09-03,-11.57,82
43930,2025-06-17,10880.0,STOPPED,2025-06-19,-9.47,2
43930,2025-06-24,11480.0,STOPPED,2025-07-03,-12.11,9
43930,2025-06-25,11620.0,STOPPED,2025-07-02,-8.18,7
43930,2025-07-01,11620.0,STOPPED,2025-07-02,-8.18,1
43930,2025-08-04,12100.0,STOPPED,2025-08-28,-11.16,24
43930,2025-08-05,12550.0,STOPPED,2025-08-27,-11.0,22
43930,2025-08-07,13420.0,STOPPED,2025-08-12,-12.52,5
43930,2025-08-13,13840.0,STOPPED,2025-08-15,-9.54,2
43950,2025-05-01,952.0,STOPPED,2025-05-08,-11.55,7
43950,2025-05-02,931.0,STOPPED,2025-05-08,-9.56,6
43950,2025-06-17,1001.0,STOPPED,2025-06-23,-10.59,6
43950,2025-08-22,1078.0,STOPPED,2025-09-26,-8.07,35
43950,2025-08-25,1378.0,STOPPED,2025-08-27,-11.61,2
43950,2025-08-26,1299.0,STOPPED,2025-08-28,-13.01,2
44120,2025-03-04,717.0,STOPPED,2025-03-11,-12.97,7
44120,2025-03-21,736.0,STOPPED,2025-04-04,-8.29,14
44120,2025-03-24,721.0,STOPPED,2025-04-07,-14.15,14
44120,2025-03-28,792.0,STOPPED,2025-04-04,-14.77,7
44120,2025-04-01,815.0,STOPPED,2025-04-04,-17.18,3
44120,2025-04-02,818.0,STOPPED,2025-04-04,-17.48,2
44120,2025-04-03,825.0,STOPPED,2025-04-04,-18.18,1
44120,2025-04-15,834.0,SUCCESS,2026-01-15,217.39,275
44120,2025-04-21,891.0,STOPPED,2025-05-02,-9.43,11
44120,2025-05-14,984.0,TIMEOUT,,,
44120,2025-05-15,1039.0,TIMEOUT,,,
44120,2025-05-19,1047.0,TIMEOUT,,,
44120,2025-05-20,1080.0,TIMEOUT,,,
44120,2025-05-28,1097.0,TIMEOUT,,,
44120,2025-05-30,1164.0,STOPPED,2025-06-20,-8.85,21
44120,2025-06-02,1184.0,STOPPED,2025-06-20,-10.39,18
44120,2025-07-10,1207.0,STOPPED,2025-07-17,-8.2,7
44120,2025-07-16,1202.0,STOPPED,2026-06-11,-11.65,330
44120,2025-07-18,1247.0,STOPPED,2026-06-04,-10.34,321
44120,2025-07-22,1246.0,STOPPED,2026-06-04,-10.27,317
44120,2025-08-26,1353.0,STOPPED,2026-06-01,-9.09,279
44120,2025-08-27,1450.0,STOPPED,2025-10-01,-9.93,35
44120,2025-08-28,1441.0,STOPPED,2025-10-01,-9.37,34
44120,2025-08-29,1475.0,STOPPED,2025-10-01,-11.46,33
44120,2025-09-01,1510.0,STOPPED,2025-10-01,-13.51,30
44120,2025-09-02,1507.0,STOPPED,2025-10-01,-13.34,29
44120,2025-09-08,1573.0,STOPPED,2025-09-12,-10.11,4
44120,2025-10-09,1609.0,STOPPED,2025-10-16,-11.12,7
44120,2025-10-27,1656.0,STOPPED,2025-11-07,-9.12,11
44120,2025-10-28,1798.0,STOPPED,2025-10-29,-9.57,1
44120,2025-12-30,1869.0,STOPPED,2026-04-17,-9.68,108
44120,2026-01-05,1905.0,STOPPED,2026-04-17,-11.39,102
44120,2026-01-08,2143.0,STOPPED,2026-03-04,-8.96,55
44120,2026-01-09,2390.0,STOPPED,2026-01-21,-8.91,12
44120,2026-01-13,2287.0,STOPPED,2026-01-22,-10.36,9
44120,2026-01-15,2630.0,STOPPED,2026-01-16,-8.82,1
44120,2026-01-16,2432.0,STOPPED,2026-01-20,-8.59,4
44180,2023-05-24,1058.0,STOPPED,2023-07-06,-10.11,43
44180,2023-05-25,1116.0,STOPPED,2023-06-26,-9.23,32
44180,2023-05-26,1105.0,STOPPED,2023-06-26,-8.33,31
44180,2023-05-29,1122.0,STOPPED,2023-06-26,-9.71,28
44180,2023-05-31,1208.0,STOPPED,2023-06-15,-10.93,15
44180,2023-06-01,1176.0,STOPPED,2023-06-15,-8.5,14
44180,2023-06-06,1254.0,STOPPED,2023-06-08,-9.09,2
44180,2023-09-25,1375.0,STOPPED,2023-10-03,-8.22,8
44180,2023-09-26,1417.0,STOPPED,2023-10-03,-10.94,7
44180,2023-09-27,1429.0,STOPPED,2023-10-03,-11.69,6
44180,2024-12-12,1117.0,STOPPED,2024-12-20,-15.13,8
44180,2024-12-13,1136.0,STOPPED,2024-12-20,-16.55,7
44180,2025-06-11,1162.0,STOPPED,2025-07-07,-8.09,26
44180,2025-06-12,1157.0,STOPPED,2025-08-12,-10.98,61
44180,2025-06-16,1190.0,STOPPED,2025-07-03,-8.57,17
44180,2025-06-17,1196.0,STOPPED,2025-07-03,-9.03,16
44180,2025-06-18,1154.0,STOPPED,2025-08-12,-10.75,55
44180,2025-06-19,1182.0,STOPPED,2025-07-04,-9.14,15
44180,2025-06-24,1232.0,STOPPED,2025-07-02,-10.63,8
44180,2025-06-25,1225.0,STOPPED,2025-07-02,-10.12,7
44180,2025-08-05,1251.0,STOPPED,2025-08-12,-17.67,7
44180,2025-08-07,1280.0,STOPPED,2025-08-12,-19.53,5
44180,2025-10-21,1381.0,STOPPED,2025-11-25,-8.98,35
44180,2025-10-22,1665.0,STOPPED,2025-10-27,-8.11,5
44180,2025-10-23,1771.0,STOPPED,2025-10-24,-10.78,1
44790,2025-04-23,774.0,STOPPED,2025-04-24,-8.91,1
44790,2025-04-24,735.0,STOPPED,2025-05-08,-8.3,14
44790,2025-06-05,854.0,STOPPED,2025-10-29,-14.75,146
44790,2025-06-06,878.0,STOPPED,2025-10-29,-17.08,145
44790,2025-06-09,862.0,STOPPED,2025-10-29,-15.55,142
44790,2025-06-11,913.0,STOPPED,2025-10-29,-20.26,140
44790,2025-06-12,914.0,STOPPED,2025-10-29,-20.35,139
44790,2025-06-19,928.0,STOPPED,2025-07-03,-8.62,14
44790,2025-07-25,968.0,STOPPED,2025-10-14,-10.74,81
44790,2025-07-28,950.0,STOPPED,2025-10-14,-9.05,78
44790,2025-07-30,1030.0,STOPPED,2025-10-03,-8.35,65
44790,2025-08-04,1089.0,STOPPED,2025-10-01,-9.73,58
44790,2025-08-05,1137.0,STOPPED,2025-09-24,-8.62,50
44790,2025-08-06,1145.0,STOPPED,2025-09-24,-9.26,49
44790,2025-08-07,1178.0,STOPPED,2025-09-11,-8.32,35
44790,2025-08-27,1232.0,STOPPED,2025-09-10,-9.98,14
45700,2023-07-06,552.0,STOPPED,2023-07-07,-13.59,1
45700,2023-07-07,652.0,STOPPED,2023-07-10,-9.97,3
45700,2023-07-10,591.0,STOPPED,2023-10-03,-10.66,85
45700,2023-07-12,731.0,STOPPED,2023-07-13,-10.81,1
45700,2023-07-27,710.0,STOPPED,2023-08-04,-11.13,8
45700,2023-08-09,779.0,STOPPED,2023-08-23,-14.51,14
45700,2023-08-10,804.0,STOPPED,2023-08-23,-17.16,13
45700,2023-08-14,898.0,STOPPED,2023-08-17,-10.91,3
45700,2023-08-15,912.0,STOPPED,2023-08-17,-12.28,2
45700,2025-11-06,551.0,SUCCESS,2025-11-25,211.98,19
45700,2025-11-13,601.0,SUCCESS,2025-11-26,252.58,13
45700,2025-11-14,701.0,SUCCESS,2025-11-26,202.28,12
45700,2025-11-17,851.0,SUCCESS,2025-11-27,207.76,10
45700,2025-11-18,1001.0,SUCCESS,2025-11-28,211.69,10
45700,2025-11-19,1301.0,STOPPED,2025-11-21,-12.61,2
45700,2025-11-20,1436.0,STOPPED,2025-11-21,-20.82,1
45700,2025-11-21,1419.0,STOPPED,2026-05-13,-8.17,173
45700,2025-11-25,1719.0,STOPPED,2025-12-04,-10.41,9
45700,2025-11-26,2119.0,STOPPED,2025-12-04,-27.32,8
45700,2025-11-27,2619.0,STOPPED,2025-12-04,-41.2,7
45700,2025-11-28,3120.0,STOPPED,2025-12-03,-22.44,5
45700,2025-12-01,3820.0,STOPPED,2025-12-02,-18.32,1
45790,2025-06-04,723.0,STOPPED,2025-06-06,-15.63,2
45790,2025-11-25,689.0,STOPPED,2026-05-18,-13.21,174
45790,2025-11-26,750.0,STOPPED,2026-05-18,-20.27,173
45790,2025-11-27,754.0,STOPPED,2026-05-15,-8.36,169
45790,2025-11-28,904.0,STOPPED,2026-03-04,-8.85,96
45790,2025-12-01,1054.0,STOPPED,2025-12-23,-11.76,22
45790,2025-12-02,1105.0,STOPPED,2025-12-23,-15.84,21
45790,2025-12-03,1405.0,STOPPED,2025-12-04,-14.38,1
45790,2025-12-04,1260.0,STOPPED,2025-12-05,-13.1,1
50290,2024-12-27,743.0,STOPPED,2025-01-06,-9.69,10
50290,2025-01-22,888.0,TIMEOUT,,,
50290,2025-01-23,900.0,TIMEOUT,,,
50290,2025-01-24,920.0,STOPPED,2025-01-29,-9.13,5
50290,2025-01-30,906.0,TIMEOUT,,,
50290,2025-02-05,1090.0,STOPPED,2025-02-06,-9.08,1
50290,2025-02-12,1125.0,STOPPED,2025-02-14,-10.76,2
50290,2025-04-23,1190.0,STOPPED,2025-05-13,-12.1,20
50290,2025-04-24,1257.0,STOPPED,2025-04-30,-10.74,6
50290,2025-05-14,1446.0,STOPPED,2025-07-15,-9.34,62
50290,2025-05-15,1397.0,STOPPED,2025-07-16,-8.73,62
50290,2025-05-16,1565.0,STOPPED,2025-06-18,-8.37,33
50290,2025-05-19,1678.0,STOPPED,2025-06-05,-8.76,17
50290,2025-05-22,1623.0,STOPPED,2025-06-11,-10.23,20
50290,2025-05-23,1700.0,STOPPED,2025-06-05,-9.94,13
50290,2025-05-26,1700.0,STOPPED,2025-06-05,-9.94,10
50290,2025-05-27,1687.0,STOPPED,2025-06-05,-9.25,9
50310,2025-09-11,281.0,STOPPED,2025-09-16,-9.61,5
50310,2025-12-10,300.0,STOPPED,2026-03-30,-8.0,110
50310,2025-12-11,351.0,STOPPED,2026-01-29,-17.09,49
50310,2026-05-21,437.0,STOPPED,2026-06-11,-12.59,21
50310,2026-05-22,680.0,STOPPED,2026-05-29,-21.47,7
50310,2026-05-25,780.0,STOPPED,2026-05-28,-19.23,3
50310,2026-05-26,930.0,STOPPED,2026-05-27,-16.13,1
52430,2024-06-26,692.0,STOPPED,2024-07-16,-8.24,20
52430,2024-06-27,701.0,STOPPED,2024-07-12,-8.99,15
52430,2024-06-28,707.0,STOPPED,2024-07-12,-9.76,14
52430,2024-07-01,718.0,STOPPED,2024-07-11,-8.64,10
52430,2024-07-02,713.0,STOPPED,2024-07-12,-10.52,10
52430,2025-01-17,835.0,STOPPED,2025-01-20,-10.9,3
52430,2025-01-27,1088.0,TIMEOUT,,,
52430,2025-01-29,1290.0,STOPPED,2025-01-30,-18.53,1
52430,2025-01-30,1151.0,TIMEOUT,,,
52430,2025-02-03,1479.0,STOPPED,2025-02-20,-8.99,17
52430,2025-02-04,1575.0,STOPPED,2025-02-19,-9.78,15
52430,2025-02-05,1831.0,STOPPED,2025-02-06,-11.58,1
52430,2025-02-07,2012.0,STOPPED,2025-02-17,-25.0,10
52430,2025-02-10,2409.0,STOPPED,2025-02-14,-20.76,4
52430,2025-02-12,2909.0,STOPPED,2025-02-13,-17.19,1
52430,2026-01-20,2773.0,STOPPED,2026-01-27,-9.2,7
52430,2026-01-21,3110.0,STOPPED,2026-01-22,-9.29,1
52430,2026-01-23,2971.0,STOPPED,2026-01-26,-10.13,3
52430,2026-04-15,2521.0,STOPPED,2026-04-27,-10.15,12
55320,2024-07-18,2180.0,STOPPED,2024-07-25,-12.39,7
55320,2024-12-19,2444.0,STOPPED,2025-03-28,-48.85,99
55320,2024-12-23,2479.0,STOPPED,2025-03-28,-49.58,95
55320,2024-12-24,2470.0,STOPPED,2025-03-28,-49.39,94
55320,2024-12-26,2444.0,STOPPED,2025-03-28,-48.85,92
55320,2024-12-30,2518.0,STOPPED,2025-03-28,-50.36,88
55320,2025-01-06,2507.0,STOPPED,2025-03-28,-50.14,81
55320,2025-01-08,2564.0,STOPPED,2025-03-05,-9.05,56
55320,2025-01-09,2639.0,STOPPED,2025-01-15,-8.03,6
55320,2025-01-10,2612.0,STOPPED,2025-03-03,-8.65,52
55320,2025-01-14,2654.0,STOPPED,2025-01-15,-8.55,1
55320,2025-01-16,2738.0,STOPPED,2025-02-28,-8.69,43
55320,2025-01-22,2770.0,STOPPED,2025-02-12,-8.99,21
55320,2025-01-23,2738.0,STOPPED,2025-02-28,-8.69,36
55320,2025-08-15,3030.0,STOPPED,2025-08-21,-9.11,6
55320,2025-08-18,3175.0,STOPPED,2025-08-21,-13.26,3
55320,2025-09-09,3200.0,STOPPED,2025-10-01,-9.0,22
55320,2025-09-10,3285.0,STOPPED,2025-09-17,-9.44,7
55320,2025-09-11,3215.0,STOPPED,2025-10-01,-9.42,20
55320,2025-09-19,3460.0,STOPPED,2025-09-24,-9.39,5
55320,2025-09-22,3325.0,STOPPED,2025-09-30,-10.89,8
55320,2026-04-13,3890.0,STOPPED,2026-04-24,-9.64,11
55320,2026-04-20,4270.0,STOPPED,2026-04-21,-8.43,1
55780,2025-07-10,2122.0,STOPPED,2025-11-27,-52.36,140
55780,2025-07-11,2222.0,STOPPED,2025-11-27,-54.5,139
55780,2025-07-14,2722.0,STOPPED,2025-07-23,-8.34,9
55780,2025-07-15,2573.0,STOPPED,2025-11-27,-60.71,135
55780,2025-07-28,2759.0,STOPPED,2025-11-27,-63.36,122
55780,2025-07-31,2885.0,STOPPED,2025-08-29,-8.8,29
55780,2025-08-01,2970.0,STOPPED,2025-08-27,-8.38,26
55780,2025-08-04,2990.0,STOPPED,2025-08-12,-8.26,8
55780,2025-09-16,3030.0,STOPPED,2025-11-27,-66.63,72
55780,2025-09-17,3290.0,STOPPED,2025-09-19,-8.81,2
55780,2025-09-24,3235.0,STOPPED,2025-11-27,-68.75,64
55780,2025-09-25,3290.0,STOPPED,2025-10-01,-8.51,6
55780,2025-09-29,3300.0,STOPPED,2025-10-01,-8.79,2
55780,2025-10-09,3600.0,STOPPED,2025-10-15,-10.69,6
55780,2025-10-15,3225.0,STOPPED,2025-11-27,-68.65,43
55780,2025-10-22,3680.0,STOPPED,2025-10-28,-8.42,6
55920,2025-02-14,1887.0,STOPPED,2025-04-04,-8.37,49
55920,2025-02-17,1883.0,STOPPED,2025-04-04,-8.18,46
55920,2025-03-28,2067.0,STOPPED,2025-04-03,-11.47,6
55920,2025-04-14,2135.0,TIMEOUT,,,
55920,2025-04-17,2249.0,STOPPED,2025-05-14,-11.07,27
55920,2025-04-18,2308.0,STOPPED,2025-05-14,-13.34,26
55920,2025-04-21,2301.0,STOPPED,2025-05-14,-13.08,23
55920,2025-05-14,2294.0,TIMEOUT,,,
55920,2025-05-27,2520.0,TIMEOUT,,,
55920,2025-05-28,2588.0,TIMEOUT,,,
55920,2025-05-29,2636.0,STOPPED,2026-03-23,-8.54,298
55920,2025-06-02,2695.0,STOPPED,2025-12-11,-8.39,192
55920,2025-06-03,2810.0,STOPPED,2025-12-02,-10.32,182
55920,2025-06-05,2765.0,STOPPED,2025-12-02,-8.86,180
55920,2025-06-10,3045.0,STOPPED,2025-11-17,-14.25,160
55920,2025-06-11,3105.0,STOPPED,2025-06-23,-8.18,12
55920,2025-06-12,3095.0,STOPPED,2025-11-17,-15.64,158
55920,2025-06-17,3185.0,STOPPED,2025-06-20,-10.05,3
55920,2025-06-25,3170.0,STOPPED,2025-11-14,-8.71,142
55920,2025-06-26,3285.0,STOPPED,2025-08-04,-8.22,39
55920,2025-06-27,3265.0,STOPPED,2025-11-04,-8.12,130
55920,2025-06-30,3385.0,STOPPED,2025-07-03,-8.42,3
55920,2025-07-01,3490.0,STOPPED,2025-07-03,-11.17,2
55920,2025-08-14,3870.0,STOPPED,2025-09-12,-8.14,29
55920,2025-08-22,3875.0,STOPPED,2025-09-12,-8.26,21
55920,2025-08-25,4030.0,STOPPED,2025-09-03,-10.42,9
55920,2025-08-26,3950.0,STOPPED,2025-09-03,-8.61,8
55920,2025-09-22,4245.0,STOPPED,2025-10-10,-8.01,18
55920,2025-09-24,4260.0,STOPPED,2025-10-08,-8.1,14
55920,2025-09-25,4350.0,STOPPED,2025-10-02,-8.16,7
55920,2025-09-26,4590.0,STOPPED,2025-10-01,-8.28,5
55920,2025-09-29,4600.0,STOPPED,2025-10-01,-8.48,2
56210,2025-03-27,1570.0,STOPPED,2025-04-03,-11.72,7
56210,2025-05-16,1930.0,STOPPED,2025-12-10,-8.13,208
56210,2025-05-19,2052.0,STOPPED,2025-05-23,-8.48,4
56210,2025-06-09,2131.0,STOPPED,2025-11-17,-11.78,161
56210,2025-06-10,2095.0,STOPPED,2025-11-17,-10.26,160
56210,2025-06-11,2167.0,STOPPED,2025-11-17,-13.24,159
56210,2025-06-13,2175.0,STOPPED,2025-11-17,-13.56,157
56210,2025-06-17,2204.0,STOPPED,2025-07-07,-8.35,20
56210,2025-08-06,2306.0,STOPPED,2025-11-17,-18.47,103
56210,2025-08-07,2357.0,STOPPED,2025-11-17,-20.24,102
56210,2025-08-12,2360.0,STOPPED,2025-11-17,-20.34,97
56210,2025-08-13,2343.0,STOPPED,2025-11-17,-19.76,96
56210,2025-08-14,2412.0,STOPPED,2025-11-05,-9.0,83
56210,2025-08-15,2499.0,STOPPED,2025-10-14,-8.8,60
56210,2025-08-19,2666.0,STOPPED,2025-09-02,-8.36,14
56210,2025-08-25,2664.0,STOPPED,2025-09-02,-8.3,8
58920,2025-05-13,2998.0,STOPPED,2025-11-11,-13.04,182
58920,2025-05-15,3315.0,STOPPED,2025-05-16,-9.59,1
58920,2025-05-16,3090.0,STOPPED,2025-11-11,-15.63,179
58920,2025-05-20,3485.0,STOPPED,2025-05-22,-8.18,2
58920,2025-05-26,3410.0,STOPPED,2025-10-30,-9.53,157
58920,2025-06-02,3650.0,STOPPED,2025-06-06,-13.01,4
58920,2025-06-03,3760.0,STOPPED,2025-06-06,-15.56,3
58920,2025-06-17,4120.0,STOPPED,2025-06-23,-8.86,6
58920,2025-06-20,3920.0,STOPPED,2025-10-09,-10.46,111
58920,2025-06-24,4165.0,STOPPED,2025-10-08,-10.8,106
58920,2025-06-30,4235.0,STOPPED,2025-07-03,-8.97,3
58920,2025-07-01,4305.0,STOPPED,2025-07-03,-10.45,2
58920,2025-07-16,4395.0,STOPPED,2025-10-03,-8.19,79
58920,2025-07-17,4510.0,STOPPED,2025-10-01,-9.42,76
58920,2025-07-18,4450.0,STOPPED,2025-10-01,-8.2,75
58920,2025-07-24,4580.0,STOPPED,2025-10-01,-10.81,69
58920,2025-07-25,4905.0,STOPPED,2025-07-28,-11.01,3
58920,2025-08-04,4945.0,STOPPED,2025-09-24,-10.01,51
58920,2025-08-05,5240.0,STOPPED,2025-09-19,-9.54,45
58920,2025-08-06,5410.0,STOPPED,2025-08-28,-9.24,22
58920,2025-08-07,5550.0,STOPPED,2025-08-22,-8.29,15
58920,2025-08-14,5850.0,STOPPED,2025-08-20,-10.09,6
60720,2023-11-28,200.0,STOPPED,2023-12-01,-19.0,3
60720,2023-11-29,280.0,STOPPED,2023-11-30,-28.57,1
60720,2025-06-18,197.0,STOPPED,2025-06-19,-8.12,1
60720,2025-06-19,184.0,STOPPED,2025-07-16,-9.24,27
60720,2025-06-24,204.0,STOPPED,2025-07-01,-12.25,7
60720,2025-06-25,226.0,STOPPED,2025-06-26,-8.85,1
60720,2025-06-26,207.0,STOPPED,2025-07-01,-13.53,5
60720,2026-02-10,248.0,SUCCESS,2026-02-16,322.58,6
60720,2026-02-12,328.0,SUCCESS,2026-02-16,219.51,4
60720,2026-02-13,648.0,SUCCESS,2026-06-03,202.16,110
60720,2026-02-16,1048.0,STOPPED,2026-02-20,-8.87,4
60720,2026-02-17,1340.0,STOPPED,2026-02-18,-21.27,1
60720,2026-05-29,1438.0,STOPPED,2026-06-11,-23.5,13
60720,2026-06-01,1620.0,STOPPED,2026-06-04,-9.01,3
60720,2026-06-03,1874.0,STOPPED,2026-06-04,-21.34,1
61660,2026-01-19,469.0,TIMEOUT,,,
61660,2026-01-20,789.0,STOPPED,2026-01-21,-19.01,1
61660,2026-02-13,758.0,STOPPED,2026-05-14,-12.14,90
61660,2026-02-16,908.0,STOPPED,2026-02-20,-15.2,4
61660,2026-02-17,1058.0,STOPPED,2026-02-18,-20.23,1
61660,2026-02-18,949.0,STOPPED,2026-02-19,-9.91,1
65800,2024-11-15,1230.0,STOPPED,2024-12-03,-8.86,18
65800,2024-11-18,1331.0,STOPPED,2024-11-26,-10.44,8
65800,2024-12-24,1430.0,STOPPED,2025-03-11,-10.49,77
65800,2024-12-30,1444.0,STOPPED,2025-03-11,-11.36,71
65800,2025-01-06,1499.0,STOPPED,2025-01-10,-9.07,4
65800,2025-02-05,1594.0,STOPPED,2025-02-28,-12.17,23
65800,2025-02-06,1568.0,STOPPED,2025-02-28,-10.71,22
65800,2025-02-12,1649.0,STOPPED,2025-02-26,-9.95,14
65800,2025-02-13,1623.0,STOPPED,2025-02-26,-8.5,13
65800,2025-02-14,1586.0,STOPPED,2025-02-28,-11.73,14
65800,2025-02-17,1692.0,STOPPED,2025-02-25,-9.22,8
65800,2025-05-29,1815.0,STOPPED,2026-02-20,-10.58,267
65800,2025-05-30,1865.0,STOPPED,2026-02-20,-12.98,266
65800,2025-06-02,1872.0,STOPPED,2025-06-05,-8.17,3
65800,2025-06-10,1874.0,STOPPED,2026-02-19,-8.16,254
65800,2025-06-13,1962.0,STOPPED,2026-02-17,-10.19,249
65800,2025-06-16,2038.0,STOPPED,2026-02-17,-13.54,246
65800,2025-06-17,2347.0,STOPPED,2026-02-16,-13.34,244
65800,2025-06-18,2627.0,STOPPED,2025-07-03,-8.6,15
65800,2025-06-19,2610.0,STOPPED,2025-07-03,-8.01,14
65800,2025-06-26,2684.0,STOPPED,2025-07-02,-9.58,6
65800,2025-07-09,2723.0,STOPPED,2025-07-16,-10.03,7
65800,2025-07-14,2834.0,STOPPED,2025-07-15,-9.67,1
65800,2025-09-22,2843.0,STOPPED,2025-10-01,-10.34,9
65800,2025-11-21,3015.0,STOPPED,2026-01-05,-9.12,45
65800,2025-11-25,3000.0,STOPPED,2026-01-05,-8.67,41
65800,2025-11-26,3135.0,STOPPED,2025-12-18,-9.57,22
65800,2025-11-27,3370.0,STOPPED,2025-12-10,-9.05,13
65800,2025-12-02,3430.0,STOPPED,2025-12-08,-9.33,6
65970,2024-02-27,2443.0,STOPPED,2024-03-15,-12.65,17
65970,2024-03-05,2717.0,STOPPED,2024-03-08,-10.89,3
65970,2025-05-27,1735.0,STOPPED,2025-12-15,-8.65,202
65970,2025-05-28,1877.0,STOPPED,2025-05-29,-9.91,1
65970,2025-06-17,1861.0,STOPPED,2025-11-25,-8.65,161
65970,2025-06-19,2045.0,STOPPED,2025-07-01,-9.14,12
65970,2025-06-20,2217.0,STOPPED,2025-06-23,-9.79,3
65970,2025-09-22,2269.0,STOPPED,2025-09-25,-15.16,3
65970,2025-09-24,2102.0,STOPPED,2025-09-25,-8.42,1
65970,2026-04-03,2598.0,TIMEOUT,,,
65970,2026-04-06,3000.0,STOPPED,2026-04-07,-12.47,1
65970,2026-05-25,3820.0,STOPPED,2026-07-17,-13.61,53
65970,2026-05-26,4200.0,STOPPED,2026-07-08,-10.95,43
65970,2026-05-27,4900.0,STOPPED,2026-06-10,-8.16,14
65970,2026-05-28,4940.0,STOPPED,2026-06-10,-8.91,13
65970,2026-05-29,5070.0,STOPPED,2026-06-10,-11.24,12
65970,2026-06-02,6100.0,STOPPED,2026-06-03,-8.69,1
